OTU	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	baseSum	proportionMean	proportionSum	Kingdom	Phylum	Class	Order	Family	Genus
Otu456	22.0390957360079	-0.164442670941985	0.483546294905606	-0.340076374639756	0.733799012894581	0.893291615694793	57548.3702877186	0.0382966461531774	100	Archaea	Euryarchaeota	Thermoplasmata	uncultured	uncultured crenarchaeote	uncultured crenarchaeote
Otu941	13.3199717871406	-0.165032025778134	0.460385761350744	-0.358464660796503	0.719995609699774	0.886182253344826	57548.3702877186	0.0231456976462516	100	Bacteria	Elusimicrobia	Elusimicrobia	Lineage IV	uncultured bacterium	uncultured bacterium
Otu1260	8.12237855931564	-0.16571622893529	0.451906118404239	-0.366704990674753	0.713839083505437	0.883848649919434	57548.3702877186	0.0141140027401419	100	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio
Otu4022	1.31626860286463	-0.168056696083899	1.0948137537355	-0.153502543707083	0.878001984493911	NA	57548.3702877186	0.00228723871116387	100	Bacteria	Verrucomicrobia	Verrucomicrobiae	Chthoniobacterales	Xiphinematobacteraceae	Candidatus Xiphinematobacter
Otu3466	0.923291185342421	-0.169328876982259	1.29632618079175	-0.1306221223418	0.896074241569067	NA	57548.3702877186	0.00160437416511769	100	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria Incertae Sedis	Unknown Family	Candidatus Ovatusbacter
Otu992	6.89894534661816	-0.170085999649547	0.534195863541349	-0.318396324752487	0.750184325761042	0.903744261764196	57548.3702877186	0.0119880811778443	100	Bacteria	Planctomycetes	BD7-11	uncultured bacterium	uncultured bacterium	uncultured bacterium
Otu345	16.4649552432013	-0.170869722567285	0.438921448379514	-0.389294538232595	0.697058276144159	0.874100707598414	57548.3702877186	0.028610636862318	100	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	Haliangium
Otu1763	1.70036182218093	-0.17149385087139	1.1024429632485	-0.155558025755872	0.876381412669283	0.954858882159993	57548.3702877186	0.00295466546433862	100	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	Rhodococcus
Otu2591	0.768063605019318	-0.17264077169855	1.28573026455446	-0.134274487003987	0.893185526948952	NA	57548.3702877186	0.00133464006222819	100	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	uncultured
Otu944	18.6028816846401	-0.173533286672883	0.369610277359836	-0.469503412925769	0.638709845914854	0.841627714326664	57548.3702877186	0.0323256446561966	100	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	uncultured
Otu862	17.7715236878666	-0.17637702033973	0.452227280707543	-0.390018532415327	0.69652284308356	0.874100707598414	57548.3702877186	0.0308810199124948	100	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	uncultured
Otu701	45.2752030590964	-0.178396988450777	0.31536377052541	-0.565686375938365	0.571606998364232	0.801828096696129	57548.3702877186	0.0786733018376344	100	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Rhodoplanes
Otu1163	6.2372985720898	-0.180877054603009	0.64321595285824	-0.281207351588919	0.778551366334028	0.911564508520423	57548.3702877186	0.0108383583078127	100	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	NA	NA
Otu803	16.2090470024988	-0.182705379483584	0.442271606595088	-0.41310673522584	0.679528415012253	0.861785661023041	57548.3702877186	0.0281659531303147	100	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio
Otu368	50.7569538164519	-0.185702999317185	0.274895671304489	-0.675539918238619	0.499332798846445	0.747257707848833	57548.3702877186	0.0881987683798648	100	Bacteria	Elusimicrobia	Lineage IIa	NA	NA	NA
Otu1864	3.64723322152033	-0.185865858270985	0.666480187813812	-0.278876794343523	0.780339377742973	0.91216310469945	57548.3702877186	0.00633768289750976	100	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium
Otu136	51.2782523305819	-0.190124178690148	0.635418782833403	-0.299210825720894	0.764779189731923	0.908005870544585	57548.3702877186	0.0891046124750559	100	Bacteria	Acidobacteria	Acidobacteriia	Subgroup 2	NA	NA
Otu1668	1.53331273212579	-0.190406906141453	1.18459371567798	-0.160736042764229	0.872301300494033	0.953249343804155	57548.3702877186	0.00266438949436769	100	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	uncultured
Otu5060	0.581163273072151	-0.190538521999855	1.39701302102969	-0.136389939915818	0.891513026146873	NA	57548.3702877186	0.00100986921118108	100	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	cvE6	uncultured bacterium
Otu853	13.2408520129091	-0.191773530290484	0.410980872423615	-0.466623979747688	0.640768927451279	0.842459425506974	57548.3702877186	0.0230082136934724	100	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	uncultured
Otu1992	2.94350262879033	-0.191779598812835	0.991961548761402	-0.193333702351969	0.846697633545968	0.943387270110943	57548.3702877186	0.00511483229511801	100	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	Parachlamydiaceae	Neochlamydia
Otu1757	1.04570116942996	-0.192524721257883	1.23679687577209	-0.155663977674342	0.876297892625626	NA	57548.3702877186	0.0018170821592373	100	Bacteria	Chloroflexi	TK10	uncultured bacterium	uncultured bacterium	uncultured bacterium
Otu250	33.8113438646274	-0.193347589563412	0.432374925139091	-0.4471757688104	0.654748155447705	0.853233377612692	57548.3702877186	0.0587529128897731	100	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfarculales	Desulfarculaceae	uncultured
Otu3568	1.45287048895186	-0.19469510391071	1.00533650286072	-0.193661628078457	0.846440839314373	NA	57548.3702877186	0.00252460752874164	100	Bacteria	NA	NA	NA	NA	NA
Otu1569	0.844620271280507	-0.194899603461304	1.30768699746764	-0.149041478456795	0.881520903385341	NA	57548.3702877186	0.00146767018259205	100	Bacteria	Planctomycetes	vadinHA49	NA	NA	NA
Otu851	3.87051442393309	-0.195568334064603	0.647119692206595	-0.302213541667601	0.76248928184748	0.908005870544585	57548.3702877186	0.00672567164731526	100	Bacteria	Acidobacteria	Subgroup 15	uncultured bacterium	uncultured bacterium	uncultured bacterium
Otu2204	2.17993395834582	-0.195855715405989	0.803483822424705	-0.243758131700707	0.807418148370571	0.925452564426686	57548.3702877186	0.00378800293986958	100	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
Otu18	476.770459685489	-0.195983428725234	0.260348434765116	-0.752773600893928	0.451585973042525	0.712871502595558	57548.3702877186	0.828469090092089	100	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Acidothermaceae	Acidothermus
Otu565	8.1318598953289	-0.197552477372651	0.631205396952812	-0.312976533987747	0.754298490339749	0.906331336198404	57548.3702877186	0.0141304781606723	100	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	uncultured	uncultured alpha proteobacterium
Otu575	23.4904174435662	-0.198618151519266	0.440460774434826	-0.450932666533409	0.652038078913713	0.851111651679404	57548.3702877186	0.0408185624130164	100	Bacteria	Verrucomicrobia	Verrucomicrobiae	Methylacidiphilales	Methylacidiphilaceae	uncultured
Otu3123	0.891323642261162	-0.199839909052721	1.14892921300423	-0.173935788898759	0.861915925833661	NA	57548.3702877186	0.00154882516708102	100	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	uncultured
Otu3764	0.741615375536301	-0.200018968807646	1.32852478145567	-0.150557198179235	0.880325027322982	NA	57548.3702877186	0.00128868180250548	100	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	uncultured
Otu4008	2.42256602479985	-0.200287758778648	0.979240773308355	-0.204533720651743	0.837936443646926	0.93844534616767	57548.3702877186	0.00420961707983736	100	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	0319-6G20	NA
Otu3537	0.989304319955222	-0.200328466777593	1.39827526399112	-0.1432682619342	0.886078320526703	NA	57548.3702877186	0.00171908312087571	100	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA
Otu900	14.7933136805088	-0.20099668327643	0.41319024752738	-0.486450695482861	0.626647654525942	0.834587169684663	57548.3702877186	0.0257058776930576	100	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	uncultured
Otu13	614.034259809063	-0.202347441914484	0.33731433712853	-0.599877976243214	0.548587561112803	0.783855505811804	57548.3702877186	1.06698809495237	100	Bacteria	Acidobacteria	Acidobacteriia	Subgroup 2	NA	NA
Otu89	225.740953823271	-0.204184429099557	0.258357415318638	-0.790317664572281	0.42934227309539	0.695679276356296	57548.3702877186	0.392262982765033	100	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	uncultured	uncultured bacterium
Otu5564	0.510036207616535	-0.205367178699013	1.56446458032048	-0.131269944543546	0.89556176680087	NA	57548.3702877186	0.000886273938022153	100	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	Parachlamydiaceae	Neochlamydia
Otu419	28.4123246368978	-0.207169150096195	0.377606906570164	-0.548637078643317	0.5832545347533	0.810171101835073	57548.3702877186	0.0493712063345106	100	Bacteria	Proteobacteria	Deltaproteobacteria	RCP2-54	uncultured bacterium	uncultured bacterium
Otu1321	5.62687049657813	-0.207801441722509	0.592313971457279	-0.350829883703827	0.725715976464353	0.888324535506158	57548.3702877186	0.00977763656632855	100	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella
Otu1691	3.31360407394016	-0.212297751234038	0.783590032677977	-0.270929621843829	0.786445161829047	0.914222161171965	57548.3702877186	0.00575794598070019	100	Bacteria	Elusimicrobia	Lineage IIa	uncultured bacterium	uncultured bacterium	uncultured bacterium
Otu259	40.3997134835251	-0.213037543651579	0.485864139155185	-0.438471429527617	0.661044576650675	0.856707963149694	57548.3702877186	0.070201316356211	100	Bacteria	Acidobacteria	Subgroup 6	uncultured Acidobacteria bacterium	uncultured Acidobacteria bacterium	uncultured Acidobacteria bacterium
Otu2305	2.74889300888906	-0.213401048264645	0.727677143777941	-0.293263365613923	0.769320853211193	0.908252733155786	57548.3702877186	0.00477666525593288	100	Bacteria	Chloroflexi	AD3	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa
Otu3992	1.41377273099243	-0.214554431372496	1.11044413425162	-0.193214971158449	0.846790614364746	NA	57548.3702877186	0.00245666857970805	100	Bacteria	NA	NA	NA	NA	NA
Otu237	50.8743708228834	-0.214980984977267	0.410935481840529	-0.523150213299649	0.600869724602749	0.819131337945531	57548.3702877186	0.0884028002331465	100	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	NA
Otu1884	4.06009695709664	-0.215685039333011	0.692121732805933	-0.311628762845809	0.755322672425589	0.906331336198404	57548.3702877186	0.00705510327537999	100	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Blfdi19	NA
Otu1388	1.74900678825894	-0.216342101014558	0.868190539747845	-0.24918735128972	0.803215863100852	0.923526669565999	57548.3702877186	0.00303919429779611	100	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter
Otu1406	1.9593576811551	-0.216503996335023	0.892203092437895	-0.242662234832025	0.808267065327577	0.925573433960097	57548.3702877186	0.00340471445387437	100	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	NA
Otu1066	1.48734674374859	-0.21797969016101	1.38545052221206	-0.157334878919368	0.874980933156829	NA	57548.3702877186	0.00258451583652578	100	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	1921-2
Otu1964	0.965590986121113	-0.218218892499043	1.23543025551895	-0.17663392289788	0.859795946404021	NA	57548.3702877186	0.00167787720363504	100	Bacteria	Planctomycetes	Planctomycetacia	Isosphaerales	Isosphaeraceae	NA
Otu3425	0.890939371555679	-0.218596675089002	1.40519040119163	-0.155563740617376	0.876376907708812	NA	57548.3702877186	0.00154815743191569	100	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Blfdi19	NA
Otu2982	3.3562978554794	-0.219893428075243	0.739687171342895	-0.297278953312153	0.766253548543412	0.908005870544585	57548.3702877186	0.00583213362724134	100	Bacteria	Armatimonadetes	uncultured	uncultured Chloroflexi bacterium	uncultured Chloroflexi bacterium	uncultured Chloroflexi bacterium
Otu56	150.124013988931	-0.220128052092993	0.214452271330637	-1.02646640544835	0.304671790960783	0.587919400382214	57548.3702877186	0.260865795570529	100	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	uncultured
Otu225	48.2699119197312	-0.220460182403353	0.459554286647137	-0.479726092888413	0.631422171609943	0.838108169291038	57548.3702877186	0.0838771135974853	100	Bacteria	Verrucomicrobia	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	Pedosphaera
Otu3933	2.06937069179609	-0.222318163648217	0.822350539642572	-0.270344765317289	0.786895029264844	0.914222161171965	57548.3702877186	0.00359588061564571	100	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	uncultured	NA
Otu838	20.6597042417204	-0.222828690826684	0.59999825736619	-0.371382230016524	0.710352859099685	0.881702599179779	57548.3702877186	0.0358997207712924	100	Bacteria	Acidobacteria	Acidobacteriia	Solibacterales	Solibacteraceae (Subgroup 3)	Candidatus Solibacter
Otu269	23.6936482166294	-0.223228315987227	0.447711281772944	-0.498598818200961	0.618062037872324	0.829707855164212	57548.3702877186	0.0411717101599416	100	Bacteria	Actinobacteria	Acidimicrobiia	IMCC26256	NA	NA
Otu1574	6.12138075536087	-0.223553220879821	0.526806938007026	-0.424355119022445	0.671306846882339	0.857895096726629	57548.3702877186	0.010636931549506	100	Bacteria	Proteobacteria	Gammaproteobacteria	WD260	uncultured bacterium	uncultured bacterium
Otu2127	1.52383650456146	-0.223917868547967	1.05905986573483	-0.211430794228616	0.832551129514244	0.935670595698158	57548.3702877186	0.00264792295062899	100	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	NA
Otu65	71.5965105213161	-0.225539147042323	0.417253829111623	-0.54053224034521	0.588830033086611	0.812653541570041	57548.3702877186	0.124411013141402	100	Bacteria	Proteobacteria	Gammaproteobacteria	JG36-TzT-191	NA	NA
Otu697	5.23153423206798	-0.226056002845998	0.582889128013879	-0.387819899156904	0.69814931844619	0.874539485951703	57548.3702877186	0.00909067312577648	100	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	NA
Otu7588	2.82392295307612	-0.226558128686117	0.883184842748581	-0.256524022741423	0.797546233396	0.920845944625519	57548.3702877186	0.00490704243918228	100	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	uncultured
Otu239	34.812257685473	-0.22709238073596	0.320118849885401	-0.709400214380556	0.478076154763702	0.733112232126275	57548.3702877186	0.0604921694766085	100	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	uncultured
Otu7403	2.55849465558038	-0.227105537445046	0.722058900622995	-0.314524946994073	0.753122372164899	0.905787454011365	57548.3702877186	0.00444581600276244	100	Bacteria	Verrucomicrobia	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	Pedosphaera
Otu3535	2.55040608908441	-0.228091687474604	0.850812179204218	-0.268087003277201	0.788632349669853	0.915480740393927	57548.3702877186	0.00443176075418541	100	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	uncultured	NA
Otu2082	2.5242331050715	-0.228266045370006	0.80127646134075	-0.284878012001071	0.775737602173738	0.91129157923043	57548.3702877186	0.00438628077989237	100	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	uncultured
Otu1243	5.61145378194465	-0.229193155677784	0.617670690955362	-0.371060435655911	0.7105925184915	0.881702599179779	57548.3702877186	0.00975084742433129	100	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	NA
Otu7352	1.16861693921499	-0.231527002507197	1.3772250602991	-0.168111232638269	0.866495772747384	NA	57548.3702877186	0.00203066904131668	100	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	Aquicella
Otu7396	2.17279606396638	-0.232308559536079	1.06139861221043	-0.218870231092804	0.826751136389359	0.932692040016592	57548.3702877186	0.00377559964444392	100	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	uncultured
Otu97	190.162863778513	-0.232485610505569	0.24082074788696	-0.965388624300327	0.334350197087003	0.622292164925338	57548.3702877186	0.330440050392002	100	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	uncultured
Otu333	69.3887497749871	-0.232922395431474	0.378917902674525	-0.614704118721845	0.53875013931488	0.775274590721412	57548.3702877186	0.120574656463895	100	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Delftia
Otu5487	1.05590114838755	-0.232993993969962	1.17927701410168	-0.197573590584606	0.84337869913236	NA	57548.3702877186	0.0018348063430962	100	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	NA
Otu247	22.478257351769	-0.23337241830092	0.430260764367416	-0.54239762866603	0.587544612906173	0.812653541570041	57548.3702877186	0.0390597635335055	100	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	uncultured
Otu3777	0.902777320443781	-0.233577555810127	1.24768129021853	-0.187209311898247	0.851496524075918	NA	57548.3702877186	0.00156872786480357	100	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SM2D12	NA
Otu7920	2.99481404440939	-0.233738345242428	1.14781099506139	-0.20363835705366	0.838636116554074	0.93844534616767	57548.3702877186	0.00520399453440041	100	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	NA
Otu4823	1.70614147539864	-0.234200938853482	1.24711220267099	-0.187794601281171	0.851037668028674	0.945135654937714	57548.3702877186	0.00296470858665263	100	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	0319-6G20	metagenome
Otu1682	1.15832586832143	-0.234729396313084	1.26929823929174	-0.184928481775931	0.853285131043287	NA	57548.3702877186	0.00201278656985465	100	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	uncultured
Otu3548	1.42664384009303	-0.234941083857268	1.10701145055162	-0.212230039481704	0.831927572372355	NA	57548.3702877186	0.00247903430272723	100	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	Aquicella
Otu1571	0.619844321614295	-0.235333968866072	1.4811513056376	-0.158885839664278	0.873758817280851	NA	57548.3702877186	0.00107708405731617	100	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Archangiaceae	Anaeromyxobacter
